caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-compensation,Default pass + compensation amendments,27000,180.000,22628,150.853,180.000,0.838,1.000,0.523,0.489,0.438,0.109,0.162,0.000,0.000,0.000,0.470,0.038,0.659,0.653,0.324,0.795,0.982,0.846,0.000,0.000,0.000,0.205,0.000,0.000,0.125,0.924,0.167,0.401,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-affected-consent,Default pass + affected-group consent,27000,180.000,20199,134.660,157.920,0.748,0.877,0.523,0.515,0.391,0.116,0.252,0.123,0.000,0.000,0.468,0.041,0.563,0.627,0.295,0.800,0.977,0.698,0.000,0.000,0.000,0.200,0.000,0.000,0.125,0.932,0.176,0.419,0.000,0.000,0.000,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-alternatives-benefit,Default pass + public-benefit alternatives,27000,180.000,25020,166.800,170.507,0.927,0.947,0.570,0.558,0.528,0.436,0.073,0.053,0.000,0.000,0.273,0.000,0.005,0.003,0.291,0.826,0.996,0.653,0.000,0.000,0.000,0.174,0.941,0.579,0.082,0.172,0.000,0.503,0.000,0.000,0.000,0.005,0.000,0.002,0.003,6.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-alternatives-median,Default pass + median-seeking alternatives,27000,180.000,25036,166.907,170.507,0.927,0.947,0.571,0.558,0.529,0.438,0.073,0.053,0.000,0.000,0.265,0.000,0.002,0.001,0.291,0.826,0.997,0.653,0.000,0.000,0.000,0.174,0.947,0.581,0.082,0.172,0.000,0.504,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,27000,180.000,14498,96.653,96.667,0.537,0.537,0.607,0.649,0.326,0.465,0.463,0.463,0.000,0.000,0.133,0.002,0.002,0.002,0.242,0.785,0.906,0.469,0.000,0.000,0.000,0.215,0.537,0.312,0.048,0.020,0.000,0.629,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-law-registry,Default pass + law registry,27000,180.000,23427,156.180,180.000,0.868,1.000,0.543,0.492,0.471,0.137,0.132,0.000,0.000,0.000,0.404,0.029,0.843,0.594,0.323,0.785,0.978,0.815,0.000,0.000,0.000,0.215,0.000,0.000,0.184,0.825,0.000,0.378,0.661,0.268,5.202,0.843,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,5267,35.113,35.433,0.195,0.197,0.567,0.635,0.111,0.231,0.805,0.541,0.262,0.000,0.267,0.571,0.067,0.250,0.315,0.846,0.389,0.627,0.000,0.000,0.000,0.154,0.000,0.000,0.105,0.112,0.000,0.532,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23142,154.280,180.000,0.857,1.000,0.500,0.481,0.429,0.104,0.143,0.000,0.000,0.166,0.487,0.095,0.631,0.597,0.316,0.798,0.926,0.803,0.000,0.000,0.000,0.202,0.000,0.000,0.190,0.819,0.000,0.355,0.000,0.000,0.000,0.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,5394,35.960,36.533,0.200,0.203,0.540,0.711,0.108,0.273,0.800,0.797,0.000,0.000,0.356,0.557,0.053,0.201,0.160,0.803,0.704,0.261,0.000,0.000,0.000,0.197,0.000,0.000,0.068,0.045,0.000,0.556,0.000,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,default-pass-adaptive-track,Default pass + adaptive tracks,27000,180.000,11254,75.027,160.873,0.417,0.894,0.540,0.616,0.225,0.178,0.583,0.104,0.002,0.000,0.313,0.208,0.198,0.381,0.244,0.801,0.832,0.479,0.000,0.000,0.000,0.199,0.000,0.000,0.107,0.222,0.000,0.506,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,bicameral-majority,Bicameral simple majority,27000,180.000,3484,23.227,180.000,0.129,1.000,0.609,0.641,0.079,0.279,0.871,0.000,0.000,0.000,0.000,0.707,0.038,0.220,0.374,0.816,0.205,0.733,0.000,0.000,0.000,0.184,0.000,0.000,0.101,0.072,0.000,0.565,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
lobby-fueled-flooding,Lobby-Fueled Flooding,High proposal pressure with strong lobbying and weaker constituency pressure.,presidential-veto,Bicameral majority + presidential veto,27000,180.000,2189,14.593,180.000,0.081,1.000,0.619,0.653,0.050,0.301,0.919,0.000,0.000,0.000,0.000,0.800,0.023,0.210,0.382,0.814,0.124,0.730,0.000,0.000,0.000,0.186,0.000,0.000,0.097,0.045,0.000,0.583,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1205,11
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority,Unicameral simple majority,27000,180.000,4549,30.327,180.000,0.168,1.000,0.570,0.653,0.096,0.234,0.832,0.000,0.000,0.000,0.000,0.603,0.063,0.294,0.218,0.800,0.514,0.413,0.000,0.000,0.000,0.200,0.000,0.000,0.084,0.073,0.000,0.561,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,simple-majority-lobby-firewall,Unicameral majority + lobby firewall,27000,180.000,4992,33.280,180.000,0.185,1.000,0.578,0.662,0.107,0.232,0.815,0.000,0.000,0.000,0.000,0.547,0.071,0.308,0.185,0.813,0.634,0.337,0.000,0.000,0.000,0.187,0.000,0.000,0.078,0.070,0.000,0.574,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,supermajority-60,Unicameral 60 percent passage,27000,180.000,858,5.720,180.000,0.032,1.000,0.642,0.736,0.020,0.378,0.968,0.000,0.000,0.000,0.000,0.901,0.005,0.112,0.244,0.792,0.092,0.414,0.000,0.000,0.000,0.208,0.000,0.000,0.052,0.009,0.000,0.672,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass,Default pass unless 2/3 block,27000,180.000,22453,149.687,180.000,0.832,1.000,0.517,0.476,0.430,0.090,0.168,0.000,0.000,0.000,0.485,0.035,0.729,0.748,0.270,0.790,0.993,0.653,0.000,0.000,0.000,0.210,0.000,0.000,0.182,0.777,0.000,0.370,0.000,0.000,0.000,0.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-mediation,Default pass + mediated amendments,27000,180.000,23387,155.913,180.000,0.866,1.000,0.498,0.476,0.431,0.123,0.134,0.000,0.000,0.000,0.522,0.034,0.522,0.561,0.273,0.806,0.993,0.681,0.000,0.000,0.000,0.194,0.853,0.183,0.137,0.927,0.171,0.389,0.000,0.000,0.000,0.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,27000,180.000,22422,149.480,180.000,0.830,1.000,0.517,0.475,0.429,0.090,0.170,0.000,0.000,0.000,0.485,0.036,0.729,0.750,0.271,0.790,0.991,0.659,0.073,0.624,3.071,0.210,0.000,0.000,0.182,0.771,0.000,0.370,0.000,0.000,0.000,0.729,0.000,0.000,0.000,0.000,0.000,5.380,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-budgeted-lobbying-transparency,Default pass + budgeted lobbying + transparency,27000,180.000,22334,148.893,180.000,0.827,1.000,0.516,0.477,0.427,0.091,0.173,0.000,0.000,0.000,0.488,0.030,0.728,0.751,0.206,0.782,0.998,0.633,0.073,0.624,2.328,0.218,0.000,0.000,0.179,0.748,0.000,0.364,0.000,0.000,0.000,0.728,0.000,0.000,0.000,0.000,0.000,5.375,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-budgeted-lobbying-bundle,Default pass + budgeted lobbying + anti-capture bundle,27000,180.000,19858,132.387,170.460,0.735,0.947,0.519,0.497,0.382,0.095,0.265,0.053,0.000,0.000,0.486,0.044,0.644,0.747,0.182,0.798,0.951,0.462,0.073,0.624,1.825,0.202,0.000,0.000,0.164,0.578,0.000,0.388,0.000,0.000,0.000,0.644,0.000,0.000,0.000,0.000,0.000,4.986,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-democracy-vouchers,Default pass + democracy vouchers,27000,180.000,21989,146.593,180.000,0.814,1.000,0.517,0.482,0.421,0.092,0.186,0.000,0.000,0.000,0.488,0.029,0.720,0.755,0.247,0.819,0.995,0.591,0.074,0.624,2.712,0.181,0.000,0.000,0.178,0.736,0.000,0.374,0.000,0.000,0.000,0.720,0.000,0.000,0.000,0.000,0.000,5.283,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-public-advocate,Default pass + equal-access public advocate,27000,180.000,22164,147.760,180.000,0.821,1.000,0.523,0.494,0.429,0.093,0.179,0.000,0.000,0.000,0.474,0.032,0.724,0.753,0.243,0.792,0.998,0.623,0.074,0.624,2.680,0.208,0.000,0.000,0.178,0.745,0.000,0.393,0.000,0.000,0.000,0.724,0.000,0.000,0.000,0.000,0.000,5.458,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-blind-lobby-review,Default pass + blind sponsor/lobby review,27000,180.000,22481,149.873,180.000,0.833,1.000,0.516,0.475,0.430,0.090,0.167,0.000,0.000,0.000,0.487,0.036,0.730,0.749,0.271,0.790,0.993,0.658,0.074,0.624,3.042,0.210,0.000,0.000,0.182,0.775,0.000,0.369,0.000,0.000,0.000,0.730,0.000,0.000,0.000,0.000,0.000,5.323,0.206,0.200,0.201,0.205,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-defensive-lobby-cap,Default pass + defensive lobbying cap,27000,180.000,22457,149.713,180.000,0.832,1.000,0.517,0.475,0.430,0.090,0.168,0.000,0.000,0.000,0.485,0.037,0.729,0.748,0.272,0.791,0.988,0.660,0.064,0.383,3.509,0.209,0.000,0.000,0.182,0.779,0.000,0.370,0.000,0.000,0.000,0.729,0.000,0.000,0.000,0.000,0.000,6.132,0.205,0.198,0.201,0.207,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-lobby-channel-bundle,Default pass + channel anti-capture bundle,27000,180.000,22246,148.307,180.000,0.824,1.000,0.521,0.492,0.429,0.093,0.176,0.000,0.000,0.000,0.478,0.030,0.725,0.751,0.234,0.807,0.998,0.595,0.073,0.552,2.644,0.193,0.000,0.000,0.178,0.747,0.000,0.389,0.000,0.000,0.000,0.725,0.000,0.000,0.000,0.000,0.000,5.557,0.206,0.200,0.201,0.205,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-anti-capture-bundle,Default pass + anti-capture bundle,27000,180.000,19906,132.707,170.613,0.737,0.948,0.519,0.498,0.383,0.095,0.263,0.052,0.000,0.000,0.484,0.040,0.644,0.746,0.182,0.798,0.952,0.459,0.000,0.000,0.000,0.202,0.000,0.000,0.164,0.579,0.000,0.388,0.000,0.000,0.000,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-compensation,Default pass + compensation amendments,27000,180.000,22445,149.633,180.000,0.831,1.000,0.517,0.468,0.430,0.090,0.169,0.000,0.000,0.000,0.487,0.037,0.730,0.749,0.272,0.790,0.990,0.680,0.000,0.000,0.000,0.210,0.000,0.000,0.129,0.928,0.161,0.392,0.000,0.000,0.000,0.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-affected-consent,Default pass + affected-group consent,27000,180.000,20053,133.687,158.833,0.743,0.882,0.519,0.490,0.385,0.097,0.257,0.118,0.000,0.000,0.477,0.042,0.625,0.717,0.253,0.796,0.990,0.587,0.000,0.000,0.000,0.204,0.000,0.000,0.129,0.927,0.171,0.410,0.000,0.000,0.000,0.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-alternatives-benefit,Default pass + public-benefit alternatives,27000,180.000,25081,167.207,169.720,0.929,0.943,0.554,0.532,0.515,0.395,0.071,0.057,0.000,0.000,0.280,0.000,0.005,0.004,0.246,0.837,0.998,0.548,0.000,0.000,0.000,0.163,0.938,0.639,0.082,0.184,0.000,0.494,0.000,0.000,0.000,0.005,0.000,0.003,0.004,6.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-alternatives-median,Default pass + median-seeking alternatives,27000,180.000,25066,167.107,169.727,0.928,0.943,0.554,0.533,0.515,0.396,0.072,0.057,0.000,0.000,0.280,0.000,0.002,0.001,0.246,0.837,0.997,0.548,0.000,0.000,0.000,0.163,0.943,0.641,0.082,0.185,0.000,0.494,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,27000,180.000,14129,94.193,94.200,0.523,0.523,0.603,0.625,0.316,0.430,0.477,0.477,0.000,0.000,0.068,0.001,0.003,0.003,0.203,0.783,0.944,0.399,0.000,0.000,0.000,0.217,0.523,0.345,0.048,0.018,0.000,0.629,0.000,0.000,0.000,0.003,0.000,0.000,0.001,6.000,0.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-law-registry,Default pass + law registry,27000,180.000,23392,155.947,180.000,0.866,1.000,0.530,0.470,0.459,0.112,0.134,0.000,0.000,0.000,0.438,0.026,0.902,0.667,0.272,0.785,0.996,0.662,0.000,0.000,0.000,0.215,0.000,0.000,0.185,0.817,0.000,0.367,0.641,0.306,5.145,0.902,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,4336,28.907,29.160,0.161,0.162,0.550,0.653,0.088,0.224,0.839,0.581,0.257,0.000,0.291,0.620,0.054,0.249,0.214,0.832,0.496,0.395,0.000,0.000,0.000,0.168,0.000,0.000,0.087,0.073,0.000,0.545,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,22994,153.293,180.000,0.852,1.000,0.491,0.458,0.418,0.085,0.148,0.000,0.000,0.167,0.510,0.104,0.685,0.674,0.272,0.796,0.932,0.674,0.000,0.000,0.000,0.204,0.000,0.000,0.193,0.828,0.000,0.344,0.000,0.000,0.000,0.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,3738,24.920,25.060,0.138,0.139,0.551,0.731,0.076,0.275,0.862,0.861,0.000,0.000,0.270,0.635,0.038,0.208,0.125,0.780,0.692,0.200,0.000,0.000,0.000,0.220,0.000,0.000,0.054,0.028,0.000,0.597,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-adaptive-track,Default pass + adaptive tracks,27000,180.000,10327,68.847,163.873,0.382,0.910,0.533,0.601,0.204,0.155,0.618,0.089,0.000,0.000,0.333,0.231,0.201,0.425,0.194,0.791,0.890,0.364,0.000,0.000,0.000,0.209,0.000,0.000,0.106,0.209,0.000,0.506,0.000,0.000,0.000,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,bicameral-majority,Bicameral simple majority,27000,180.000,2427,16.180,180.000,0.090,1.000,0.596,0.687,0.054,0.287,0.910,0.000,0.000,0.000,0.000,0.756,0.024,0.197,0.217,0.798,0.287,0.389,0.000,0.000,0.000,0.202,0.000,0.000,0.068,0.033,0.000,0.609,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,presidential-veto,Bicameral majority + presidential veto,27000,180.000,1503,10.020,180.000,0.056,1.000,0.603,0.695,0.034,0.302,0.944,0.000,0.000,0.000,0.000,0.845,0.014,0.186,0.222,0.793,0.179,0.397,0.000,0.000,0.000,0.207,0.000,0.000,0.064,0.021,0.000,0.622,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,913,2
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",simple-majority,Unicameral simple majority,27000,180.000,4828,32.187,180.000,0.179,1.000,0.575,0.613,0.103,0.231,0.821,0.000,0.000,0.000,0.000,0.636,0.068,0.295,0.373,0.803,0.294,0.774,0.000,0.000,0.000,0.197,0.000,0.000,0.121,0.129,0.000,0.518,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",simple-majority-lobby-firewall,Unicameral majority + lobby firewall,27000,180.000,5341,35.607,180.000,0.198,1.000,0.573,0.662,0.113,0.248,0.802,0.000,0.000,0.000,0.000,0.555,0.069,0.277,0.247,0.817,0.539,0.471,0.000,0.000,0.000,0.183,0.000,0.000,0.089,0.090,0.000,0.555,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",supermajority-60,Unicameral 60 percent passage,27000,180.000,1081,7.207,180.000,0.040,1.000,0.654,0.643,0.026,0.336,0.960,0.000,0.000,0.000,0.000,0.897,0.008,0.144,0.527,0.823,0.020,0.970,0.000,0.000,0.000,0.177,0.000,0.000,0.109,0.030,0.000,0.596,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass,Default pass unless 2/3 block,27000,180.000,22885,152.567,180.000,0.848,1.000,0.517,0.485,0.439,0.099,0.152,0.000,0.000,0.000,0.486,0.042,0.705,0.700,0.336,0.786,0.977,0.876,0.000,0.000,0.000,0.214,0.000,0.000,0.191,0.816,0.000,0.366,0.000,0.000,0.000,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-mediation,Default pass + mediated amendments,27000,180.000,23819,158.793,180.000,0.882,1.000,0.502,0.478,0.443,0.133,0.118,0.000,0.000,0.000,0.504,0.046,0.502,0.526,0.344,0.795,0.965,0.946,0.000,0.000,0.000,0.205,0.843,0.175,0.139,0.943,0.185,0.384,0.000,0.000,0.000,0.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-budgeted-lobbying,Default pass + budgeted lobbying,27000,180.000,22822,152.147,180.000,0.845,1.000,0.517,0.484,0.437,0.099,0.155,0.000,0.000,0.000,0.488,0.045,0.703,0.700,0.337,0.785,0.971,0.883,0.107,0.742,2.671,0.215,0.000,0.000,0.191,0.812,0.000,0.365,0.000,0.000,0.000,0.703,0.000,0.000,0.000,0.000,0.000,3.831,0.216,0.203,0.196,0.196,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-budgeted-lobbying-transparency,Default pass + budgeted lobbying + transparency,27000,180.000,22831,152.207,180.000,0.846,1.000,0.516,0.487,0.437,0.102,0.154,0.000,0.000,0.000,0.480,0.036,0.700,0.698,0.234,0.774,0.995,0.817,0.107,0.742,1.855,0.226,0.000,0.000,0.186,0.766,0.000,0.354,0.000,0.000,0.000,0.700,0.000,0.000,0.000,0.000,0.000,3.858,0.216,0.203,0.196,0.196,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-budgeted-lobbying-bundle,Default pass + budgeted lobbying + anti-capture bundle,27000,180.000,18589,123.927,162.567,0.688,0.903,0.520,0.521,0.358,0.110,0.312,0.097,0.000,0.000,0.475,0.075,0.556,0.681,0.179,0.795,0.932,0.451,0.107,0.742,1.155,0.205,0.000,0.000,0.158,0.450,0.000,0.392,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.000,3.358,0.216,0.203,0.196,0.196,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0,0
