caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,administrativeFeasibility,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,weakPublicMandatePassage,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,administrativeCost,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes,interChamberConflictRate,secondChamberKillRate,conferenceRate,conferenceSuccessRate,routingDelayCost,shuttleRoundsToAgreement,suspensiveOverrideRate,bicameralDeadlockRate,dischargePetitionRate,committeeOverrideRate,committeeHearingRate,committeeQueueDelay,committeeAmendmentValueAdded,populationSeatDistortion,democraticResponsiveness,seatVoteDistortion,constituencyServiceConcentration,regionalTransferBias,malapportionmentIndex,smallConstituencyVetoRate,populationSupportedButBlockedRate,firstMoverWinRate,amendmentSurvivalRate,mediatorAddedTextShare,upperHouseAmendmentRetentionRate,suspensiveDelayUseRate,committeeAgendaConcentration,committeeCaptureIndex,committeeExpertiseScore,minorityCommitteeAccessRate,committeeFalsePositiveRate,committeeFalseNegativeRate,reportedBillSponsorDiversity,oppositionAmendmentSuccessRate,hearingDiversity,auditFollowThroughRate,scandalDetectionRate,appointmentCaptureRisk,eligibilityExclusionRate,expertiseRepresentationGap,constituencyAccountability,selectorCaptureIndex,legislatorExperienceStock,electoralResponsiveness,turnoverOutsideInfluenceShift,candidatePoolDiversity,contestedSeatRate,vacancyRate,renewalStaggeringIndex,nearTermRenewalShare,recusalRate,conflictDisclosureRate,revolvingDoorTransitionRate,sponsorIndustryAlignment,exAnteReviewRate,reviewDelay,exPostInvalidationRate,draftingErrorRate,referralPartisanSkew,forecastError,publicationCompliance,informationRequestFulfillment,institutionOverrideFrequency,oppositionTrustProxy,independenceInsulationScore,quietCaptureRisk
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,current-system,Stylized U.S.-like conventional benchmark,6000,75.000,180,2.250,16.113,0.652,0.658,0.936,0.985,0.030,0.215,0.656,0.781,0.020,0.371,0.970,0.785,0.000,0.000,0.000,0.017,0.908,0.006,0.133,0.168,0.777,0.105,0.268,0.000,0.000,0.000,0.223,0.015,0.000,0.000,0.033,0.005,0.000,0.707,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.162,0.023,74,1,0.325,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,equal-population-unicameral,Equal-population unicameral chamber,6000,75.000,1248,15.600,75.000,0.647,0.572,0.880,0.930,0.208,1.000,0.586,0.655,0.122,0.240,0.792,0.000,0.000,0.000,0.000,0.163,0.539,0.079,0.299,0.249,0.812,0.556,0.464,0.000,0.000,0.000,0.188,0.070,0.000,0.000,0.086,0.086,0.000,0.565,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.136,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.920,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,proportional-house-majority,Proportional lower-house majority,6000,75.000,1297,16.213,75.000,0.648,0.568,0.879,0.930,0.216,1.000,0.584,0.647,0.126,0.239,0.784,0.000,0.000,0.000,0.000,0.175,0.532,0.080,0.294,0.251,0.809,0.571,0.479,0.000,0.000,0.000,0.191,0.070,0.000,0.000,0.085,0.079,0.000,0.561,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.140,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.969,0.000,0.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,chamber-incongruence-pr-upper,Bicameral incongruence: district House + PR upper house,6000,75.000,904,11.300,75.000,0.642,0.591,0.897,0.930,0.151,1.000,0.603,0.680,0.091,0.265,0.849,0.000,0.000,0.000,0.000,0.111,0.637,0.049,0.253,0.242,0.813,0.433,0.455,0.000,0.000,0.000,0.187,0.070,0.000,0.000,0.074,0.060,0.000,0.595,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.102,0,0,0.112,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.006,0.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,malapportioned-upper-chamber,Bicameral malapportioned territorial upper chamber,6000,75.000,956,11.950,75.000,0.643,0.588,0.894,0.930,0.159,1.000,0.603,0.669,0.096,0.271,0.841,0.000,0.000,0.000,0.000,0.119,0.629,0.052,0.243,0.256,0.811,0.444,0.474,0.000,0.000,0.000,0.189,0.070,0.000,0.000,0.079,0.061,0.000,0.589,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.107,0,0,0.115,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.788,0.027,0.850,0.130,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,appointed-upper-chamber,Bicameral mixed appointed upper chamber,6000,75.000,919,11.488,75.000,0.643,0.593,0.895,0.930,0.153,1.000,0.607,0.677,0.093,0.271,0.847,0.000,0.000,0.000,0.000,0.129,0.643,0.049,0.245,0.249,0.814,0.433,0.453,0.000,0.000,0.000,0.186,0.070,0.000,0.000,0.075,0.052,0.000,0.594,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.104,0,0,0.123,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.789,0.047,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,asymmetric-senate-cloture,Bicameral House majority + upper cloture,6000,75.000,446,5.575,75.000,0.635,0.623,0.911,0.930,0.074,1.000,0.638,0.704,0.047,0.325,0.926,0.000,0.000,0.000,0.000,0.070,0.806,0.018,0.169,0.267,0.815,0.197,0.462,0.000,0.000,0.000,0.185,0.070,0.000,0.000,0.067,0.027,0.000,0.632,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.052,0,0,0.128,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.027,0.771,0.090,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,conference-malapportioned-upper,Bicameral malapportioned upper chamber + conference,6000,75.000,1401,17.513,75.000,0.647,0.571,0.878,0.907,0.234,1.000,0.583,0.641,0.136,0.256,0.767,0.000,0.000,0.000,0.016,0.142,0.484,0.079,0.279,0.260,0.807,0.600,0.519,0.000,0.000,0.000,0.193,0.093,0.162,0.026,0.087,0.101,0.000,0.569,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.150,0,0,0.116,0.048,0.162,0.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.791,0.027,0.850,0.116,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,house-origin-routing,House-origin-only bicameral routing,6000,75.000,1089,13.613,75.000,0.644,0.581,0.889,0.923,0.182,1.000,0.592,0.660,0.108,0.262,0.819,0.000,0.000,0.000,0.004,0.124,0.573,0.060,0.258,0.257,0.806,0.505,0.489,0.000,0.000,0.000,0.194,0.077,0.048,0.006,0.079,0.069,0.000,0.585,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.120,0,0,0.262,0.262,0.048,0.640,0.142,0.000,0.000,3.999,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.027,0.771,0.090,0.090,0.819,0.276,0.182,0.031,0.002,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,senate-origin-routing,Senate-origin-only bicameral routing,6000,75.000,1091,13.638,75.000,0.643,0.581,0.888,0.922,0.182,1.000,0.593,0.661,0.108,0.255,0.818,0.000,0.000,0.000,0.002,0.131,0.579,0.061,0.268,0.260,0.816,0.481,0.491,0.000,0.000,0.000,0.184,0.078,0.059,0.008,0.083,0.071,0.000,0.578,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.120,0,0,0.286,0.286,0.059,0.450,0.140,0.000,0.000,3.762,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.027,0.850,0.104,0.104,0.000,0.278,0.182,0.027,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,emergency-lower-fast-routing,Emergency lower-house fast path,6000,75.000,954,11.925,75.000,0.643,0.589,0.895,0.930,0.159,1.000,0.602,0.670,0.096,0.272,0.841,0.000,0.000,0.000,0.000,0.114,0.629,0.050,0.239,0.255,0.812,0.438,0.470,0.000,0.000,0.000,0.188,0.070,0.000,0.000,0.078,0.061,0.000,0.589,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.107,0,0,0.262,0.262,0.000,0.000,0.130,0.000,0.043,4.129,0.000,0.000,0.000,0.000,0.000,0.090,0.850,0.027,0.771,0.090,0.090,0.841,0.292,0.159,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,proposer-chamber-origin-routing,Proposer-chamber origin routing,6000,75.000,1174,14.675,75.000,0.646,0.578,0.886,0.922,0.196,1.000,0.592,0.651,0.116,0.261,0.804,0.000,0.000,0.000,0.009,0.141,0.561,0.062,0.245,0.256,0.815,0.527,0.494,0.000,0.000,0.000,0.185,0.078,0.055,0.008,0.085,0.081,0.000,0.573,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.127,0,0,0.286,0.286,0.055,0.771,0.153,2.364,0.000,3.741,0.000,0.000,0.000,0.000,0.000,0.000,0.826,0.045,0.700,0.000,0.000,0.325,0.268,0.196,0.042,0.002,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,leadership-routed-origin,Leadership-routed chamber origin,6000,75.000,926,11.575,75.000,0.642,0.590,0.895,0.930,0.154,1.000,0.602,0.676,0.093,0.268,0.846,0.000,0.000,0.000,0.000,0.111,0.630,0.050,0.252,0.250,0.809,0.431,0.455,0.000,0.000,0.000,0.191,0.070,0.000,0.000,0.075,0.062,0.000,0.594,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.104,0,0,0.275,0.275,0.000,0.000,0.117,0.000,0.000,3.970,0.000,0.000,0.000,0.000,0.000,0.095,0.835,0.027,0.792,0.095,0.095,0.567,0.296,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,principles-resolution-routing,Principles resolution before second-chamber drafting,6000,75.000,1174,14.675,75.000,0.644,0.575,0.884,0.921,0.196,1.000,0.592,0.650,0.116,0.257,0.804,0.000,0.000,0.000,0.007,0.133,0.556,0.067,0.275,0.257,0.803,0.508,0.501,0.000,0.000,0.000,0.197,0.079,0.061,0.010,0.085,0.081,0.000,0.577,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.127,0,0,0.275,0.275,0.061,0.567,0.143,0.000,0.000,3.620,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.006,0.482,0.000,0.000,0.000,0.274,0.196,0.035,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,second-chamber-preclearance,Second-chamber preclearance routing,6000,75.000,1083,13.538,75.000,0.645,0.582,0.886,0.930,0.181,1.000,0.593,0.668,0.107,0.259,0.820,0.000,0.000,0.000,0.030,0.139,0.584,0.061,0.258,0.249,0.810,0.519,0.459,0.000,0.000,0.000,0.190,0.070,0.000,0.000,0.078,0.065,0.000,0.580,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.121,0,0,0.288,0.288,0.000,0.000,0.136,0.000,0.000,3.832,0.000,0.000,0.000,0.000,0.000,0.113,0.792,0.027,0.850,0.113,0.113,0.530,0.278,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,revision-council-upper,Bicameral upper revision council,6000,75.000,1109,13.863,75.000,0.646,0.584,0.891,0.924,0.185,1.000,0.594,0.662,0.110,0.268,0.815,0.000,0.000,0.000,0.004,0.127,0.569,0.059,0.243,0.253,0.813,0.503,0.480,0.000,0.000,0.000,0.187,0.076,0.045,0.005,0.080,0.072,0.000,0.583,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.122,0,0,0.239,0.239,0.045,0.627,0.140,0.000,0.000,3.957,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.006,0.482,0.000,0.000,0.815,0.273,0.185,0.028,0.002,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,suspensive-veto-upper,Bicameral upper suspensive veto,6000,75.000,985,12.313,75.000,0.643,0.586,0.893,0.930,0.164,1.000,0.601,0.666,0.099,0.267,0.836,0.000,0.000,0.000,0.000,0.129,0.618,0.051,0.239,0.257,0.812,0.429,0.479,0.000,0.000,0.000,0.188,0.070,0.000,0.000,0.079,0.055,0.000,0.587,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.109,0,0,0.237,0.237,0.000,0.000,0.128,0.000,0.040,4.091,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.027,0.850,0.104,0.104,0.836,0.290,0.164,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,limited-navette-upper,Bicameral limited navette,6000,75.000,1160,14.500,75.000,0.647,0.582,0.890,0.923,0.193,1.000,0.591,0.659,0.114,0.267,0.807,0.000,0.000,0.000,0.010,0.124,0.549,0.061,0.250,0.253,0.811,0.534,0.474,0.000,0.000,0.000,0.189,0.077,0.049,0.007,0.079,0.069,0.000,0.581,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.127,0,0,0.263,0.263,0.049,0.882,0.153,1.774,0.000,3.970,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.027,0.850,0.104,0.104,0.807,0.265,0.193,0.044,0.002,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,joint-sitting-upper,Bicameral joint-sitting fallback,6000,75.000,1130,14.125,75.000,0.645,0.579,0.882,0.930,0.188,1.000,0.592,0.661,0.111,0.253,0.812,0.000,0.000,0.000,0.035,0.138,0.571,0.066,0.275,0.257,0.814,0.494,0.481,0.000,0.000,0.000,0.186,0.070,0.000,0.000,0.083,0.074,0.000,0.574,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.124,0,0,0.245,0.245,0.000,0.000,0.133,0.000,0.000,3.817,0.000,0.000,0.000,0.000,0.000,0.104,0.794,0.027,0.850,0.104,0.104,0.765,0.271,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
